crash_date_time,person_type,street_no,street_direction,street_name,latitude,longitude,posted_speed_limit,driver_action,injury_classification,driver_vision,pedpedal_action,pedpedal_location,first_crash_type
2021-10-24T10:30:00.000,BICYCLE,2472,N,MILWAUKEE AVE,41.926206581,-87.702965781,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-10-23T19:20:00.000,BICYCLE,2401,N,SACRAMENTO AVE,41.924812694,-87.702172714,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-10-19T20:10:00.000,BICYCLE,1900,W,DIVISION ST,41.903339181,-87.674885363,30,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - NO CONTROLS (AT INTERSECTION),IN ROADWAY,PEDALCYCLIST
2021-10-19T18:30:00.000,BICYCLE,1558,W,CHICAGO AVE,41.896184781,-87.667213245,30,UNKNOWN,"REPORTED, NOT EVIDENT",UNKNOWN,CROSSING - AGAINST SIGNAL,IN CROSSWALK,PEDALCYCLIST
2021-10-19T13:20:00.000,BICYCLE,1101,N,DAMEN AVE,41.901419078,-87.677060023,30,OTHER,NO INDICATION OF INJURY,NOT OBSCURED,CROSSING - CONTROLS PRESENT (NOT AT INTERSECTION),IN CROSSWALK,PEDALCYCLIST
2021-10-19T09:47:00.000,BICYCLE,1629,W,DIVISION ST,41.903218374,-87.6686556,30,IMPROPER TURN,NO INDICATION OF INJURY,NOT OBSCURED,TURNING LEFT,IN ROADWAY,PEDALCYCLIST
2021-10-18T16:30:00.000,BICYCLE,2513,N,CALIFORNIA AVE,41.927011969,-87.697328194,30,UNKNOWN,NONINCAPACITATING INJURY,NOT OBSCURED,NO ACTION,IN ROADWAY,PEDALCYCLIST
2021-10-17T16:45:00.000,BICYCLE,1535,W,DIVISION ST,41.903248153,-87.666533812,20,FOLLOWED TOO CLOSELY,NO INDICATION OF INJURY,NOT OBSCURED,NO ACTION,BIKEWAY,PEDALCYCLIST
2021-10-17T04:30:00.000,PEDESTRIAN,1600,N,MILWAUKEE AVE,41.910436799,-87.677761021,20,NONE,"REPORTED, NOT EVIDENT",NOT OBSCURED,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2021-10-16T09:55:00.000,BICYCLE,1338,N,ASHLAND AVE,41.906185351,-87.667716335,30,OTHER,NONINCAPACITATING INJURY,OTHER,OTHER ACTION,DRIVEWAY ACCESS,PEDALCYCLIST
2021-10-13T08:18:00.000,PEDESTRIAN,2051,N,HUMBOLDT BLVD,41.919071922,-87.70199381,10,UNKNOWN,"REPORTED, NOT EVIDENT",UNKNOWN,WORKING IN ROADWAY,IN ROADWAY,PEDESTRIAN
2021-10-12T19:30:00.000,BICYCLE,2233,W,DIVISION ST,41.902971912,-87.683484931,25,NONE,INCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-10-12T09:48:00.000,PEDESTRIAN,2014,N,MILWAUKEE AVE,41.917946473,-87.689463907,30,NONE,NONINCAPACITATING INJURY,OTHER,WITH TRAFFIC,IN ROADWAY,PEDESTRIAN
2021-10-09T17:30:00.000,BICYCLE,2410,W,NORTH AVE,41.910424632,-87.68770716,30,UNKNOWN,INCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-10-09T12:40:00.000,PEDESTRIAN,3200,W,ARMITAGE AVE,41.917511023,-87.707053639,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2021-10-08T06:45:00.000,PEDESTRIAN,2334,W,DIVISION ST,41.903144753,-87.685996522,20,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,NO ACTION,IN CROSSWALK,PEDESTRIAN
2021-10-06T20:25:00.000,BICYCLE,2235,N,MILWAUKEE AVE,41.921488876,-87.694814926,30,UNKNOWN,NO INDICATION OF INJURY,UNKNOWN,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-10-04T16:16:00.000,BICYCLE,811,N,WOOD ST,41.896356925,-87.672042866,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2021-10-02T19:50:00.000,BICYCLE,1011,N,ASHLAND AVE,41.900070446,-87.667255571,30,OTHER,NONINCAPACITATING INJURY,NOT OBSCURED,OTHER ACTION,IN ROADWAY,PEDALCYCLIST
2021-10-02T15:15:00.000,BICYCLE,2000,N,MILWAUKEE AVE,41.917496608,-87.688719608,30,UNKNOWN,NO INDICATION OF INJURY,UNKNOWN,CROSSING - WITH SIGNAL,BIKE LANE,PEDALCYCLIST
2021-09-29T13:55:00.000,PEDESTRIAN,1529,W,BLACKHAWK ST,41.906898379,-87.666262815,20,NONE,"REPORTED, NOT EVIDENT",NOT OBSCURED,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2021-09-28T08:25:00.000,PEDESTRIAN,2577,W,ARMITAGE AVE,41.917422762,-87.692211807,30,NONE,INCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2021-09-27T19:35:00.000,BICYCLE,2300,W,DIVISION ST,41.9031687,-87.684706042,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,NO ACTION,BIKEWAY,PEDALCYCLIST
2021-09-26T20:30:00.000,BICYCLE,3129,W,LOGAN BLVD,41.927864203,-87.706161882,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-09-25T11:30:00.000,BICYCLE,2535,N,CALIFORNIA AVE,41.927613868,-87.697346597,30,OTHER,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-09-24T18:00:00.000,BICYCLE,2400,N,SACRAMENTO AVE,41.924808124,-87.702466615,30,UNKNOWN,"REPORTED, NOT EVIDENT",UNKNOWN,UNKNOWN/NA,IN ROADWAY,PEDALCYCLIST
2021-09-18T18:30:00.000,PEDESTRIAN,2432,W,ALTGELD ST,41.926814874,-87.689040458,25,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,NOT AT INTERSECTION,IN ROADWAY,PEDESTRIAN
2021-09-16T17:15:00.000,BICYCLE,1219,N,MILWAUKEE AVE,41.903854729,-87.667036281,30,UNKNOWN,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-09-15T10:57:00.000,PEDESTRIAN,2439,W,ARMITAGE AVE,41.917452862,-87.688920608,25,NONE,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2021-09-15T07:25:00.000,PEDESTRIAN,1857,W,THOMAS ST,41.901301555,-87.674617255,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,OTHER ACTION,IN ROADWAY,PEDESTRIAN
2021-09-14T17:00:00.000,PEDESTRIAN,2564,W,FULLERTON AVE,41.924964652,-87.692478132,30,NONE,"REPORTED, NOT EVIDENT",UNKNOWN,CROSSING - NO CONTROLS (NOT AT INTERSECTION),UNKNOWN/NA,PEDESTRIAN
2021-09-12T09:30:00.000,BICYCLE,1500,N,DAMEN AVE,41.908287163,-87.677551122,30,OTHER,NONINCAPACITATING INJURY,UNKNOWN,UNKNOWN/NA,IN ROADWAY,PEDALCYCLIST
2021-09-12T00:00:00.000,PEDESTRIAN,1957,W,SCHILLER ST,41.90703943,-87.676919694,30,NONE,"REPORTED, NOT EVIDENT",NOT OBSCURED,CROSSING - WITH SIGNAL,IN ROADWAY,PEDESTRIAN
2021-09-11T05:50:00.000,BICYCLE,1331,W,DIVISION ST,41.903318889,-87.661778784,30,OTHER,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-09-08T14:27:00.000,BICYCLE,1352,N,MILWAUKEE AVE,41.906324725,-87.67135108,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-09-06T18:00:00.000,BICYCLE,2500,W,NORTH AVE,41.910403336,-87.689730623,25,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,TURNING LEFT,UNKNOWN/NA,PEDALCYCLIST
2021-09-02T12:50:00.000,BICYCLE,2605,W,NORTH AVE,41.910153707,-87.692325217,30,NONE,INCAPACITATING INJURY,NOT OBSCURED,NO ACTION,BIKEWAY,PEDALCYCLIST
2021-08-31T16:47:00.000,BICYCLE,1159,N,MILWAUKEE AVE,41.902828311,-87.665426815,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - WITH SIGNAL,BIKE LANE,PEDALCYCLIST
2021-08-26T21:35:00.000,BICYCLE,2805,N,CALIFORNIA AVE,41.932263804,-87.697474746,30,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,UNKNOWN/NA,IN ROADWAY,PEDALCYCLIST
2021-08-20T01:00:00.000,PEDESTRIAN,1562,N,MILWAUKEE AVE,41.909809081,-87.676803229,30,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,IN ROADWAY,PEDESTRIAN
2021-08-19T17:40:00.000,BICYCLE,2811,N,SACRAMENTO AVE,41.932436029,-87.702385426,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2021-08-17T15:50:00.000,BICYCLE,2410,W,NORTH AVE,41.910424632,-87.68770716,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-08-15T19:12:00.000,PEDESTRIAN,2401,W,FULLERTON AVE,41.924790416,-87.687701488,35,,INCAPACITATING INJURY,,CROSSING - CONTROLS PRESENT (NOT AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2021-08-12T15:10:00.000,PEDESTRIAN,2045,W,NORTH AVE,41.910341326,-87.679282605,30,NONE,INCAPACITATING INJURY,UNKNOWN,CROSSING - NO CONTROLS (NOT AT INTERSECTION),SHOULDER,PEDESTRIAN
2021-08-08T15:57:00.000,PEDESTRIAN,1456,N,MILWAUKEE AVE,41.908270042,-87.67439868,35,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2021-08-08T12:52:00.000,BICYCLE,1801,W,DIVISION ST,41.903156154,-87.672422319,30,OTHER,NO INDICATION OF INJURY,UNKNOWN,OTHER ACTION,IN ROADWAY,PEDALCYCLIST
2021-08-06T17:00:00.000,BICYCLE,2454,N,MILWAUKEE AVE,41.925857457,-87.702397837,30,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,UNKNOWN/NA,PEDALCYCLIST
2021-08-03T17:40:00.000,BICYCLE,1349,N,DAMEN AVE,41.906427792,-87.677205968,30,FOLLOWED TOO CLOSELY,NO INDICATION OF INJURY,NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-08-03T11:15:00.000,PEDESTRIAN,2434,N,SACRAMENTO AVE,41.925862456,-87.702490377,20,NONE,NO INDICATION OF INJURY,NOT OBSCURED,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2021-08-02T00:24:00.000,BICYCLE,1159,N,DAMEN AVE,41.903168979,-87.677110174,30,WRONG WAY/SIDE,NONINCAPACITATING INJURY,NOT OBSCURED,AGAINST TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-08-01T15:34:00.000,BICYCLE,1165,N,MILWAUKEE AVE,41.903005039,-87.665706544,35,WRONG WAY/SIDE,NO INDICATION OF INJURY,UNKNOWN,AGAINST TRAFFIC,BIKEWAY,PEDALCYCLIST
2021-07-31T11:35:00.000,BICYCLE,1624,W,DIVISION ST,41.903440798,-87.668505467,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-07-30T12:00:00.000,BICYCLE,2970,W,ARMITAGE AVE,41.917554779,-87.702068971,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,NO ACTION,IN ROADWAY,PEDALCYCLIST
2021-07-29T17:00:00.000,BICYCLE,1317,N,MILWAUKEE AVE,41.905705628,-87.66992733,30,NONE,"REPORTED, NOT EVIDENT",NOT OBSCURED,CROSSING - WITH SIGNAL,BIKEWAY,PEDALCYCLIST
2021-07-29T02:45:00.000,BICYCLE,1587,N,MILWAUKEE AVE,41.910440248,-87.677317943,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-07-28T22:00:00.000,BICYCLE,630,N,PAULINA ST,41.893271999,-87.669781051,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - WITH SIGNAL,IN ROADWAY,PEDALCYCLIST
2021-07-28T17:00:00.000,BICYCLE,1550,N,MILWAUKEE AVE,41.90959687,-87.676471511,35,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2021-07-27T08:35:00.000,BICYCLE,1400,W,GRAND AVE,41.891137089,-87.662348416,30,DISREGARDED CONTROL DEVICES,"REPORTED, NOT EVIDENT",NOT OBSCURED,CROSSING - AGAINST SIGNAL,IN ROADWAY,PEDALCYCLIST
2021-07-23T08:27:00.000,BICYCLE,1198,N,MILWAUKEE AVE,41.903246607,-87.666536227,35,NONE,INCAPACITATING INJURY,NOT OBSCURED,CROSSING - WITH SIGNAL,BIKEWAY,PEDALCYCLIST
2021-07-19T18:40:00.000,BICYCLE,2201,N,CALIFORNIA AVE,41.921728418,-87.697174602,30,FOLLOWED TOO CLOSELY,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-07-17T03:40:00.000,BICYCLE,1437,W,DIVISION ST,41.903275009,-87.664008625,30,WRONG WAY/SIDE,NONINCAPACITATING INJURY,,UNKNOWN/NA,IN ROADWAY,PEDALCYCLIST
2021-07-13T12:45:00.000,BICYCLE,1403,N,MILWAUKEE AVE,41.907461932,-87.672679478,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2021-07-09T15:48:00.000,PEDESTRIAN,1344,W,DIVISION ST,41.903523941,-87.662292916,35,NONE,INCAPACITATING INJURY,NOT OBSCURED,NO ACTION,DRIVEWAY ACCESS,PEDESTRIAN
2021-07-07T14:30:00.000,BICYCLE,2231,N,CALIFORNIA AVE,41.922665896,-87.697206584,30,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,UNKNOWN/NA,IN ROADWAY,PEDALCYCLIST
2021-07-02T16:15:00.000,BICYCLE,2085,N,MILWAUKEE AVE,41.919212076,-87.691073123,30,NONE,INCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2021-07-01T18:30:00.000,PEDESTRIAN,1736,W,DIVISION ST,41.903389919,-87.671521816,30,CELL PHONE USE OTHER THAN TEXTING,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2021-07-01T17:38:00.000,BICYCLE,2246,N,MILWAUKEE AVE,41.921614362,-87.695481429,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (AT INTERSECTION),BIKEWAY,PEDALCYCLIST
2021-06-30T20:03:00.000,PEDESTRIAN,1629,N,WESTERN AVE,41.911149713,-87.687095524,30,,NONINCAPACITATING INJURY,,OTHER ACTION,IN ROADWAY,PEDESTRIAN
2021-06-30T12:31:00.000,PEDESTRIAN,1659,W,NORTH AVE,41.910488332,-87.670070421,35,DISREGARDED CONTROL DEVICES,INCAPACITATING INJURY,OTHER,OTHER ACTION,IN CROSSWALK,PEDESTRIAN
2021-06-29T21:24:00.000,BICYCLE,2643,W,ARMITAGE AVE,41.917408703,-87.694005425,25,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,SHOULDER,PEDALCYCLIST
2021-06-29T21:24:00.000,BICYCLE,2643,W,ARMITAGE AVE,41.917408703,-87.694005425,25,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,SHOULDER,PEDALCYCLIST
2021-06-29T17:50:00.000,BICYCLE,2428,N,CALIFORNIA AVE,41.925688319,-87.697583039,30,UNKNOWN,NONINCAPACITATING INJURY,NOT OBSCURED,NO ACTION,BIKE LANE,PEDALCYCLIST
2021-06-28T14:13:00.000,PEDESTRIAN,1474,N,MILWAUKEE AVE,41.908611226,-87.674932052,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2021-06-26T11:45:00.000,BICYCLE,2310,N,MILWAUKEE AVE,41.923034964,-87.697789104,30,OTHER,NO INDICATION OF INJURY,UNKNOWN,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-06-21T17:26:00.000,BICYCLE,2900,W,FULLERTON AVE,41.924894652,-87.699893727,30,UNKNOWN,"REPORTED, NOT EVIDENT",UNKNOWN,AGAINST TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-06-18T18:34:00.000,PEDESTRIAN,1700,W,DIVISION ST,41.903407374,-87.670465614,30,OTHER,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2021-06-18T13:00:00.000,BICYCLE,1825,W,NORTH AVE,41.910434115,-87.673650488,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-06-17T23:55:00.000,BICYCLE,1423,N,MILWAUKEE AVE,41.907825279,-87.673248301,30,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-06-17T23:30:00.000,PEDESTRIAN,1530,W,NORTH AVE,41.910757568,-87.666458261,30,NONE,NONINCAPACITATING INJURY,,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2021-06-16T13:50:00.000,PEDESTRIAN,1501,N,MILWAUKEE AVE,41.908777488,-87.674740139,30,NONE,NONINCAPACITATING INJURY,MOVING VEHICLES,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2021-06-11T13:45:00.000,BICYCLE,2189,N,STAVE ST,41.921056607,-87.696837515,25,FAILED TO YIELD,NONINCAPACITATING INJURY,NOT OBSCURED,TURNING LEFT,IN ROADWAY,PEDALCYCLIST
2021-06-10T08:30:00.000,BICYCLE,1146,N,MILWAUKEE AVE,41.902462267,-87.665306095,30,NONE,"REPORTED, NOT EVIDENT",NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-06-09T10:50:00.000,PEDESTRIAN,2459,W,MC LEAN AVE,41.918466868,-87.689107146,30,NONE,INCAPACITATING INJURY,NOT OBSCURED,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2021-06-07T18:25:00.000,PEDESTRIAN,1834,W,NORTH AVE,41.910649111,-87.673947746,30,NONE,INCAPACITATING INJURY,OTHER,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2021-06-07T17:35:00.000,BICYCLE,1071,N,MILWAUKEE AVE,41.901311348,-87.663073025,30,UNKNOWN,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-06-07T14:40:00.000,BICYCLE,1178,N,MILWAUKEE AVE,41.903119119,-87.666336526,30,UNKNOWN,INCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-06-06T14:22:00.000,BICYCLE,1511,N,MILWAUKEE AVE,41.909037654,-87.675145922,30,IMPROPER PASSING,INCAPACITATING INJURY,UNKNOWN,UNKNOWN/NA,IN ROADWAY,PEDALCYCLIST
2021-06-05T18:30:00.000,BICYCLE,2233,W,DIVISION ST,41.902971912,-87.683484931,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2021-06-05T10:40:00.000,BICYCLE,2500,N,CALIFORNIA AVE,41.926679631,-87.697612342,20,NONE,INCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (NOT AT INTERSECTION),BIKE LANE,PEDALCYCLIST
2021-05-29T14:00:00.000,BICYCLE,1600,N,MILWAUKEE AVE,41.910436799,-87.677761021,30,OTHER,NO INDICATION OF INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-05-26T17:50:00.000,BICYCLE,2148,N,MILWAUKEE AVE,41.920182838,-87.693139041,30,NONE,INCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,BIKE LANE,PEDALCYCLIST
2021-05-26T01:30:00.000,BICYCLE,2600,N,WESTERN AVE,41.92866979,-87.687922236,30,DISREGARDED CONTROL DEVICES,FATAL,UNKNOWN,CROSSING - NO CONTROLS (AT INTERSECTION),IN ROADWAY,PEDALCYCLIST
2021-05-25T14:36:00.000,BICYCLE,1455,N,MILWAUKEE AVE,41.90843729,-87.674208309,30,NONE,INCAPACITATING INJURY,UNKNOWN,NO ACTION,BIKE LANE,PEDALCYCLIST
2021-05-22T00:12:00.000,PEDESTRIAN,2522,N,MILWAUKEE AVE,41.927115806,-87.704446132,30,OTHER,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2021-05-18T22:30:00.000,BICYCLE,2200,N,KEDZIE BLVD,41.921061875,-87.707242778,30,NONE,INCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,IN ROADWAY,PEDALCYCLIST
2021-05-16T21:35:00.000,BICYCLE,1222,N,DAMEN AVE,41.904003267,-87.677427941,30,UNKNOWN,INCAPACITATING INJURY,UNKNOWN,UNKNOWN/NA,BIKE LANE,PEDALCYCLIST
2021-05-14T16:15:00.000,BICYCLE,1610,W,CHICAGO AVE,41.8961751,-87.667779246,30,NONE,"REPORTED, NOT EVIDENT",UNKNOWN,NO ACTION,IN ROADWAY,PEDALCYCLIST
2021-05-13T17:45:00.000,PEDESTRIAN,2373,N,MILWAUKEE AVE,41.924445487,-87.699632719,25,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,UNKNOWN/NA,IN ROADWAY,PEDESTRIAN
2021-05-12T09:45:00.000,BICYCLE,1278,N,MILWAUKEE AVE,41.904945939,-87.669179987,20,IMPROPER PASSING,"REPORTED, NOT EVIDENT",NOT OBSCURED,OTHER ACTION,IN ROADWAY,PEDALCYCLIST
2021-05-10T10:30:00.000,PEDESTRIAN,1233,N,PAULINA ST,41.904303792,-87.670311419,15,NONE,NONINCAPACITATING INJURY,,NO ACTION,IN ROADWAY,PEDESTRIAN
2021-05-09T14:54:00.000,BICYCLE,1900,N,CALIFORNIA AVE,41.915761023,-87.697295811,30,NONE,NONINCAPACITATING INJURY,,UNKNOWN/NA,BIKEWAY,PEDALCYCLIST
2021-05-08T14:15:00.000,BICYCLE,1411,N,WOOD ST,41.907528043,-87.672347168,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,TURNING RIGHT,IN ROADWAY,PEDALCYCLIST
2021-05-07T12:07:00.000,BICYCLE,2024,W,DIVISION ST,41.903282068,-87.678293034,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-05-05T20:45:00.000,BICYCLE,1051,N,MILWAUKEE AVE,41.900837561,-87.662325232,30,NONE,"REPORTED, NOT EVIDENT",NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-05-04T12:30:00.000,BICYCLE,1801,W,DIVISION ST,41.903156154,-87.672422319,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2021-05-01T17:45:00.000,BICYCLE,1745,W,DIVISION ST,41.903168562,-87.671644951,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,OTHER ACTION,IN ROADWAY,PEDALCYCLIST
2021-05-01T17:13:00.000,PEDESTRIAN,2944,W,LOGAN BLVD,41.928538002,-87.701812568,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,OTHER ACTION,NOT IN ROADWAY,PEDESTRIAN
2021-05-01T17:05:00.000,BICYCLE,1400,N,ASHLAND AVE,41.907034481,-87.667737902,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2021-05-01T13:10:00.000,PEDESTRIAN,1600,W,DIVISION ST,41.903455316,-87.667558994,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - CONTROLS PRESENT (NOT AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2021-04-30T22:15:00.000,BICYCLE,1701,W,DIVISION ST,41.903195593,-87.669965312,30,OTHER,"REPORTED, NOT EVIDENT",,OTHER ACTION,IN ROADWAY,PEDALCYCLIST
2021-04-24T19:02:00.000,BICYCLE,2312,N,SACRAMENTO AVE,41.92376853,-87.702431982,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-04-17T21:45:00.000,PEDESTRIAN,1279,N,MILWAUKEE AVE,41.905075123,-87.668930563,25,NONE,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2021-04-11T15:25:00.000,PEDESTRIAN,2800,N,ALBANY AVE,41.932131133,-87.705129355,30,OTHER,INCAPACITATING INJURY,UNKNOWN,OTHER ACTION,IN CROSSWALK,PEDESTRIAN
2021-04-11T01:58:00.000,BICYCLE,1602,N,DAMEN AVE,41.910622782,-87.677606896,30,UNKNOWN,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN/NA,BIKE LANE,PEDALCYCLIST
2021-04-10T11:28:00.000,PEDESTRIAN,2132,N,CALIFORNIA AVE,41.92058836,-87.697436539,30,,NONINCAPACITATING INJURY,,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2021-04-09T13:25:00.000,BICYCLE,2025,W,NORTH AVE,41.910355627,-87.678562494,30,FAILED TO YIELD,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,PEDALCYCLIST
2021-04-09T12:24:00.000,BICYCLE,628,N,ASHLAND AVE,41.893313102,-87.667357819,30,NONE,"REPORTED, NOT EVIDENT",NOT OBSCURED,UNKNOWN/NA,BIKEWAY,PEDALCYCLIST
2021-04-03T12:45:00.000,BICYCLE,1540,N,WICKER PARK AVE,41.908786357,-87.677401413,30,UNKNOWN,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (NOT AT INTERSECTION),BIKE LANE,PEDALCYCLIST
2021-04-02T21:44:00.000,PEDESTRIAN,1623,W,DIVISION ST,41.903221563,-87.668485957,30,FAILED TO YIELD,INCAPACITATING INJURY,OTHER,NO ACTION,DRIVEWAY ACCESS,PEDESTRIAN
